n_train,n_test,repetition,covariate_index,covariate,mse_mlm,mse_bayes,ratio_mlm_bayes,percent_reduction
10,34,39,1,Status: Diseased,0.17859192314983346,0.05586222343035804,3.197007068157237,68.7207447878305
10,34,39,2,Sex: Male,0.20550880804059884,0.11086937918325276,1.853611967114196,46.051276224934256
10,34,39,3,Age,0.05318564949390669,0.026956336305235903,1.973029602081945,49.3165232318462
10,34,39,4,Weight,1.1304773268671091,0.4480717259920655,2.5229829540441204,60.36437747638811
10,34,39,5,Length,0.004720952757227994,0.0012724674047181134,3.7100775546182385,73.04638554643641
10,34,40,1,Status: Diseased,0.45261018000358766,0.22656932727388548,1.9976674929897087,49.94161923797438
10,34,40,2,Sex: Male,0.13807713571743563,0.08055026877493207,1.714173494606717,41.66284783038078
10,34,40,3,Age,0.04881549904403101,0.022390566802893214,2.1801814788236302,54.132258726481155
10,34,40,4,Weight,3.5922671212899693,1.1679657885993635,3.0756612533984002,67.48666652105895
10,34,40,5,Length,0.005705214317672626,0.002165835297298772,2.6341865998712666,62.037617226931815
10,34,41,1,Status: Diseased,0.23328986743506558,0.16252986888586823,1.4353661209121287,30.331363863838977
10,34,41,2,Sex: Male,0.09911472339060004,0.0656178693906087,1.5104837190094054,33.79604245878182
10,34,41,3,Age,0.04433629360856221,0.03360629080377372,1.3192855429193513,24.201397842413066
10,34,41,4,Weight,1.0703276610909336,0.5230593954855192,2.0462832143516394,51.13090930001848
10,34,41,5,Length,0.006477324606856422,0.004496067633548781,1.440664406052055,30.587581965715106
10,34,42,1,Status: Diseased,0.4139795099019428,0.25910941407911087,1.5977015399971044,37.4100872430897
10,34,42,2,Sex: Male,0.15337236704761242,0.1195911119556627,1.2824729575595368,22.025646302676392
10,34,42,3,Age,0.03566011412677518,0.018445719473947207,1.933246039935804,48.273526527787105
10,34,42,4,Weight,1.7418990201993034,0.701281942927265,2.483878328491296,59.74037904636824
10,34,42,5,Length,0.006804807173128883,0.002956172501253808,2.3018978663263883,56.55758604112591
10,34,43,1,Status: Diseased,0.12673209430962176,0.08046590208772972,1.5749788546637968,36.50708407679129
10,34,43,2,Sex: Male,0.34541236347516385,0.25187541559811244,1.3713619594629163,27.07979150948283
10,34,43,3,Age,0.030239360326954685,0.01594424479569044,1.896568994922109,47.27320742470171
10,34,43,4,Weight,3.807740826902019,1.9735639468568509,1.929372915920118,48.16968810184111
10,34,43,5,Length,0.010389387038189634,0.007100571969099404,1.4631760769981133,31.65552555700447
10,34,44,1,Status: Diseased,0.09780610453276356,0.0344268676597003,2.840981802339638,64.80090090065103
10,34,44,2,Sex: Male,0.10928378748790411,0.07351452142807788,1.4865605510990192,32.730624443067825
10,34,44,3,Age,0.03037497816075727,0.019672528684370697,1.5440301878878124,35.23442690146037
10,34,44,4,Weight,2.4137626570802766,1.199783184966876,2.011832377153141,50.29406965728139
10,34,44,5,Length,0.005781533680253227,0.0024391414656462188,2.3703150316135866,57.8115150660268
10,34,45,1,Status: Diseased,0.2208803113350778,0.14011442114373315,1.5764281044882082,36.56545470402833
10,34,45,2,Sex: Male,0.9282729188422431,0.6367352295886903,1.4578632934161289,31.406462833922077
10,34,45,3,Age,0.10784958402086813,0.08685987663327044,1.2416502095232989,19.462019791876372
10,34,45,4,Weight,5.1921029255154325,2.7754017202406542,1.8707572628675992,46.54571066760712
10,34,45,5,Length,0.006058695578770197,0.0032291199342397094,1.8762683648034604,46.702720210029746
10,34,46,1,Status: Diseased,0.09727303991604334,0.06257761042741762,1.5544383886129398,35.66808389927102
10,34,46,2,Sex: Male,0.42507409222863957,0.24260068661708764,1.752155355188922,42.927435227786795
10,34,46,3,Age,0.10305832812640593,0.05791281073147644,1.7795428476827886,43.80579252125687
10,34,46,4,Weight,6.712963887215875,2.2439043401866288,2.9916444150455845,66.57356753460412
10,34,46,5,Length,0.031604642435868475,0.013743424069616839,2.29961924159338,56.51454023723025
10,34,47,1,Status: Diseased,0.3464412346336314,0.15015646465695362,2.3072015941844968,56.65745019765124
10,34,47,2,Sex: Male,0.08256062098085715,0.059473599787560005,1.38818940295802,27.96372037784236
10,34,47,3,Age,0.040137686102046606,0.017584433847705343,2.282569143235983,56.18971705793294
10,34,47,4,Weight,3.4785562444588893,1.681509936422478,2.068709895262198,51.66069431532083
10,34,47,5,Length,0.008103891393433066,0.003059026781518199,2.6491730776580824,62.252371940756014
10,34,48,1,Status: Diseased,1.204522995048955,0.9257038273836049,1.301196948113956,23.14768325813641
10,34,48,2,Sex: Male,0.3978332335673199,0.2856826252459615,1.3925706305197985,28.190356877860157
10,34,48,3,Age,0.16996348326888666,0.11792484536484055,1.441286462942113,30.617540252290333
10,34,48,4,Weight,3.1482810319998893,2.089000045909504,1.5070756164723766,33.64632875285266
10,34,48,5,Length,0.01318650230908634,0.009821832770722575,1.3425704363846782,25.51601220321551
10,34,49,1,Status: Diseased,0.14740609263610296,0.031187781091913964,4.726405261139942,78.84227135108566
10,34,49,2,Sex: Male,0.07946205263568906,0.055718682485007345,1.4261294253874457,29.880136949819715
10,34,49,3,Age,0.03525236191324738,0.018107628862176824,1.9468237493470193,48.63428184829735
10,34,49,4,Weight,3.7251702347987905,1.8770637260907317,1.9845731303736924,49.611330280799415
10,34,49,5,Length,0.011693947859914738,0.007272408760379638,1.6079882533038867,37.81049096936317
10,34,50,1,Status: Diseased,1.3999545531851305,1.121168645987433,1.2486565319102068,19.91392553161193
10,34,50,2,Sex: Male,0.14730493094355773,0.10394221297260631,1.4171810155935352,29.43738386297914
10,34,50,3,Age,0.07392716624917475,0.051467276639894886,1.4363916468016509,30.38110446919854
10,34,50,4,Weight,2.4090070747586627,1.0512581261694742,2.2915466856237217,56.36135164630887
10,34,50,5,Length,0.009505066910288278,0.005255230830851288,1.8086868524381383,44.71126946867645
10,34,51,1,Status: Diseased,0.11400606283326559,0.04657944589207911,2.4475615939573134,59.143009823783
10,34,51,2,Sex: Male,0.271685332572976,0.15930534950299316,1.7054375977993843,41.36402285898044
10,34,51,3,Age,0.029339293511642293,0.018178915649865842,1.613918787937102,38.03901364341932
10,34,51,4,Weight,3.1390382190196506,1.0109292468837023,3.105101794904116,67.79493665421428
10,34,51,5,Length,0.0066235886781394705,0.002243877379524359,2.951849659246305,66.12293594060175
10,34,52,1,Status: Diseased,0.13418122095867532,0.04865761882915818,2.757661064956737,63.73738554358245
10,34,52,2,Sex: Male,0.08588521428260225,0.06058462712978983,1.4176073758547896,29.458606308603642
10,34,52,3,Age,0.026692375131040735,0.017857331748317905,1.4947571959374646,33.09950253339764
10,34,52,4,Weight,4.8577169793620625,3.17001725336926,1.5323944922378663,34.74265242629345
10,34,52,5,Length,0.0074560304018174255,0.005547692682986884,1.3439876409669993,25.594553884401805
10,34,53,1,Status: Diseased,0.1357864361676628,0.07292366108493499,1.862035368870343,46.2953273220219
10,34,53,2,Sex: Male,0.19006874971518173,0.15119180300038632,1.2571366035941518,20.454149760574825
10,34,53,3,Age,0.031248736641403783,0.018752925752764167,1.666339271715921,39.98821146606927
10,34,53,4,Weight,2.724420217656893,1.9095257572372653,1.4267522746583061,29.91074780381965
10,34,53,5,Length,0.007776465957208441,0.00457548418404006,1.6995941072933571,41.16242250377514
10,34,54,1,Status: Diseased,0.3390647154055161,0.11878934436798894,2.8543361124643636,64.9655835683407
10,34,54,2,Sex: Male,0.10454338823770416,0.09078189154025874,1.1515885653400673,13.163430925115415
10,34,54,3,Age,0.04263596646484905,0.02186837465364715,1.949663252990699,48.70909125121769
10,34,54,4,Weight,2.67578273134445,1.5645521506498672,1.7102547398199617,41.52917827286537
10,34,54,5,Length,0.004720838776343519,0.0029203543487575814,1.616529438748392,38.13907894097763
10,34,55,1,Status: Diseased,0.31437897256721886,0.2514471675626287,1.2502784406545981,20.01781623328336
10,34,55,2,Sex: Male,0.1059657023571651,0.09039132513847675,1.1722994678397387,14.69756427999106
10,34,55,3,Age,0.01926738084472661,0.014223863934502633,1.3545813523982035,26.176453098991725
10,34,55,4,Weight,28.470299116157513,22.31639884922755,1.2757568686823757,21.61515845626466
10,34,55,5,Length,0.045457744489018945,0.03433441079119592,1.3239704262137881,24.469611994299566
10,34,56,1,Status: Diseased,0.1990035108977782,0.11297839728968877,1.7614297571199544,43.22793764793317
10,34,56,2,Sex: Male,0.06243364698591717,0.047871174865409774,1.3042012685389468,23.324718038323432
10,34,56,3,Age,0.04146357835897892,0.030602554255463647,1.354905803379997,26.194131170937208
10,34,56,4,Weight,8.571753711473823,2.86031593430791,2.9967856377892983,66.63091322281926
10,34,56,5,Length,0.016776146160650054,0.007429110944384578,2.2581633638585776,55.71622425530472
10,34,57,1,Status: Diseased,0.14276503403576446,0.04703814045961525,3.035090941963062,67.05205810560616
10,34,57,2,Sex: Male,0.11762358918104897,0.09453316325127294,1.244257413331243,19.630778222754884
10,34,57,3,Age,0.04456736435066738,0.03075471336410355,1.4491230603594492,30.992748141627523
10,34,57,4,Weight,2.70112878839894,1.7316006415316563,1.559902857283366,35.89344391986431
10,34,57,5,Length,0.009209646031901969,0.007053924875712872,1.305605913611497,23.407209666058137
10,34,58,1,Status: Diseased,0.3409710678249373,0.22501284773649763,1.5153404405789002,34.00822856559061
10,34,58,2,Sex: Male,0.06521170312289265,0.050125070457050905,1.3009797797445204,23.134854548133344
10,34,58,3,Age,0.01702097309091699,0.015095593797483601,1.1275457805279807,11.311805048683398
10,34,58,4,Weight,1.4365244447275258,0.4288449791163937,3.3497522757230085,70.14704617868614
10,34,58,5,Length,0.0030195556002802887,0.0016974470305802796,1.7788806047444323,43.78487250167823
10,34,59,1,Status: Diseased,0.24328306405218292,0.14666502361227424,1.6587667465648082,39.71424842757843
10,34,59,2,Sex: Male,0.055828273007819305,0.04813366733232623,1.1598591194468457,13.78263245652498
10,34,59,3,Age,0.035339751949625776,0.01898947279928526,1.8610180663338858,46.265970326126336
10,34,59,4,Weight,29.103374077016095,13.131178477166443,2.2163565994951178,54.880906789647554
10,34,59,5,Length,0.05877935593489018,0.024035569354540223,2.4455154387173685,59.10882490586593
10,34,60,1,Status: Diseased,0.09500684449701075,0.04805346502919421,1.9771070502260484,49.42104931113026
10,34,60,2,Sex: Male,0.15670705400510362,0.09777596039456249,1.6027155690696586,37.60589718483372
10,34,60,3,Age,0.02584802318531681,0.014941220887343952,1.7299806608984365,42.19588561870589
10,34,60,4,Weight,1.611217117288097,0.4832158254709305,3.3343633059158266,70.0092668898497
10,34,60,5,Length,0.0046684910416394535,0.0015201124360107272,3.071148509179428,67.43889144367078
10,34,61,1,Status: Diseased,0.31046077179096404,0.17249979246737218,1.7997747553794117,44.43749157992888
10,34,61,2,Sex: Male,0.1524282018672258,0.08629322795104055,1.7663981923785224,43.3876232259125
10,34,61,3,Age,0.06741043813909957,0.03762335453507604,1.7917179095833469,44.18764278398356
10,34,61,4,Weight,5.0468123383943,3.179836921646921,1.5871292971151565,36.993161060182764
10,34,61,5,Length,0.016265783127733118,0.011273112185262064,1.4428831063171923,30.694316426477876
10,34,62,1,Status: Diseased,0.43207897459621325,0.2193183757218629,1.970099282260648,49.241136779029695
10,34,62,2,Sex: Male,0.13573970858101922,0.11429188620263028,1.1876583114602175,15.800698706810124
10,34,62,3,Age,0.0437756083717138,0.027917592320599406,1.568029501577517,36.22568969563713
10,34,62,4,Weight,8.29739860482703,3.992339971314795,2.078329667424203,51.88443798527116
10,34,62,5,Length,0.01661320116731555,0.008191009962269763,2.0282237775122867,50.69577572813253
10,34,63,1,Status: Diseased,0.17542087196163036,0.10599143029812047,1.6550476908201612,39.5787803852076
10,34,63,2,Sex: Male,0.3790356169959065,0.31608155803459237,1.1991703007058208,16.60900879454661
10,34,63,3,Age,0.06629031170792214,0.037742949014855955,1.7563628025417328,43.064155164704985
10,34,63,4,Weight,6.920873580823833,4.888680636873207,1.415693536743364,29.363243241162074
10,34,63,5,Length,0.019242831159705258,0.01146501472736878,1.6783956773966993,40.41929364647405
10,34,64,1,Status: Diseased,0.2134970582394208,0.09381017228655796,2.2758412337977636,56.060203798519346
10,34,64,2,Sex: Male,0.2874904989686974,0.13683577258104068,2.1009893359459917,52.4033757387093
10,34,64,3,Age,0.06452859028882761,0.04190144952846227,1.540008544215051,35.06529533511748
10,34,64,4,Weight,4.6787235452336375,0.8042825529821334,5.817263507564328,82.80978678893133
10,34,64,5,Length,0.006910514631793346,0.0023406137727363806,2.9524369685795513,66.1296748874842
10,34,65,1,Status: Diseased,0.2466445325295068,0.1741583888930236,1.4162081660103532,29.38891160208933
10,34,65,2,Sex: Male,0.19474289294729188,0.14735303920264597,1.3216075759351895,24.334574180056066
