n_train,n_test,repetition,covariate_index,covariate,mse_mlm,mse_bayes,ratio_mlm_bayes,percent_reduction
40,744,59,2,Age,0.00016434239294106542,5.450356030952252e-5,3.015259773999618,66.83536162877466
40,744,59,3,BMI,0.0007857828292542442,0.00025535737383408923,3.0771887157830147,67.50280556824602
40,744,59,4,SmokingPackYears,6.76573529275541e-5,7.4688462612526635e-6,9.058608325967432,88.96077671077359
40,744,59,5,PercentEmphysema,0.0003692905123900275,0.00010138716143158052,3.642379441101497,72.54541938394017
40,744,59,6,COPD: 1,0.04427243496535651,0.011200336329398375,3.9527772794778744,74.7013320180769
40,744,59,7,NHW: 1,0.10840299971805477,0.03832246643156063,2.8287062345438976,64.64814946889526
40,744,59,8,CurrentSmoker: 1,0.03729578126726458,0.01164801539360928,3.201900066832589,68.7685443290793
40,744,59,9,Site: UIA,0.03876003517834499,0.01169334618449949,3.314708601522861,69.83143557353503
40,744,60,1,Sex: Female,0.026215615540604347,0.009327009693297736,2.8107203061494124,64.4219313528935
40,744,60,2,Age,0.00017245400605976334,5.0230273355620825e-5,3.4332683168738027,70.87323483908301
40,744,60,3,BMI,0.0008320519268635187,0.0003003973319739702,2.7698379389588483,63.896804721510556
40,744,60,4,SmokingPackYears,6.96363872468422e-5,9.692753794431931e-6,7.184375949675447,86.08090658110432
40,744,60,5,PercentEmphysema,0.00030481094037328616,7.943543162364114e-5,3.837216392521873,73.93944209274093
40,744,60,6,COPD: 1,0.062373566065625934,0.017909149297713662,3.4827765980815593,71.28727692293452
40,744,60,7,NHW: 1,0.14146165531058202,0.03376952409177347,4.189033133133292,76.1281429814802
40,744,60,8,CurrentSmoker: 1,0.08333786497095053,0.03051238346166689,2.731280074388452,63.38713084106158
40,744,60,9,Site: UIA,0.03651950580219421,0.010187542467344384,3.584721822682507,72.1038326133858
40,744,61,1,Sex: Female,0.032041787244095774,0.011189861658175471,2.8634658964425705,65.07728619215088
40,744,61,2,Age,0.00012366642801221427,3.5993175744648624e-5,3.4358298609035822,70.89494996888432
40,744,61,3,BMI,0.0005535659251479615,0.0001661661952453908,3.331399171356525,69.98258243569154
40,744,61,4,SmokingPackYears,4.0368713487023725e-5,1.124982867125293e-5,3.588384736043072,72.13230816763799
40,744,61,5,PercentEmphysema,0.0004971927395873412,0.00010735130333013649,4.631455084046151,78.40851348327497
40,744,61,6,COPD: 1,0.04704012437876827,0.009919734070101497,4.742075144992971,78.91218571144168
40,744,61,7,NHW: 1,0.09955775686157337,0.03200901583246827,3.1103035901712164,67.84879768135585
40,744,61,8,CurrentSmoker: 1,0.051012450303174514,0.015403265659042894,3.3117944877634637,69.80488965439022
40,744,61,9,Site: UIA,0.027767915677766847,0.007644414768184741,3.6324449313417717,72.47033282261998
40,744,62,1,Sex: Female,0.0350828257949717,0.011375516431993686,3.0840644470699465,67.57525605698473
40,744,62,2,Age,0.00014710648661929698,4.6509254352364696e-5,3.1629508722024386,68.38395408577193
40,744,62,3,BMI,0.000586079100860507,0.0001880547799453765,3.116533921821838,67.91307185851427
40,744,62,4,SmokingPackYears,5.9264420635657064e-5,1.4243089792087374e-5,4.1609244553510365,75.96687921805504
40,744,62,5,PercentEmphysema,0.0004003836507839848,9.043483731932977e-5,4.427316536991279,77.41295451443865
40,744,62,6,COPD: 1,0.03843461678107664,0.009974188795945504,3.8534077875787016,74.04894433380609
40,744,62,7,NHW: 1,0.44527840395958895,0.24186122608832641,1.8410491469061505,45.68314476120957
40,744,62,8,CurrentSmoker: 1,0.051603401864838576,0.013829837950160857,3.7313092207445835,73.19975534484247
40,744,62,9,Site: UIA,0.03924730177044693,0.007769032900566211,5.051761560642453,80.2049247971073
40,744,63,1,Sex: Female,0.03106825067731462,0.010064676107565491,3.0868604558432837,67.60462566077304
40,744,63,2,Age,0.00013125567156760173,4.185670035467771e-5,3.1358341784085044,68.1105586868908
40,744,63,3,BMI,0.0006928737242544283,0.00018148431222953233,3.8178160731497064,73.80701477389408
40,744,63,4,SmokingPackYears,5.986443764116802e-5,1.6724696545581794e-5,3.5794035173082146,72.06238427256113
40,744,63,5,PercentEmphysema,0.0005455308542487296,0.0001482912369697451,3.678780118072862,72.81707609847983
40,744,63,6,COPD: 1,0.042734044016320846,0.011823334197047715,3.614381806698108,72.33275139480789
40,744,63,7,NHW: 1,0.11744679711596102,0.04292128905406386,2.736329679381821,63.45469599167907
40,744,63,8,CurrentSmoker: 1,0.06257901007210252,0.015358866427959538,4.074454997419774,75.4568402244406
40,744,63,9,Site: UIA,0.03041465595956529,0.006267123576852355,4.85304870513515,79.39439596099929
40,744,64,1,Sex: Female,0.02335090806725307,0.009029257578948877,2.5861382138099795,61.3323064227581
40,744,64,2,Age,0.0001652803847768621,5.6407628358324835e-5,2.9301069657978176,65.87155309779904
40,744,64,3,BMI,0.0005261796158366242,0.00015945321943566844,3.2998996050306273,69.69604776837693
40,744,64,4,SmokingPackYears,6.39920119479439e-5,1.360296251983347e-5,4.7042702539716545,78.74271787094429
40,744,64,5,PercentEmphysema,0.0002814400258108054,7.77970088316501e-5,3.6176201378105857,72.35751787347114
40,744,64,6,COPD: 1,0.0582436935746223,0.016725406613512885,3.482348436752846,71.28374663930927
40,744,64,7,NHW: 1,0.09719624541003717,0.03229291466603319,3.0098319218076512,66.77555338706695
40,744,64,8,CurrentSmoker: 1,0.07833599546928097,0.018539723055283158,4.2253055903636065,76.3330727538231
40,744,64,9,Site: UIA,0.030420046881891476,0.009871830398297553,3.081500152913645,67.54827355583701
40,744,65,1,Sex: Female,0.031399307443260284,0.009323897307047621,3.3676161812214085,70.3054045892692
40,744,65,2,Age,0.00016414450325642776,3.899243365324532e-5,4.209650126384612,76.24505671546548
40,744,65,3,BMI,0.0006145364888137164,0.0001621076627016626,3.790915732001444,73.62114932921386
40,744,65,4,SmokingPackYears,2.742965081020175e-5,4.709975690363399e-6,5.823735113181744,82.82888935424711
40,744,65,5,PercentEmphysema,0.00028444654109109873,8.027405446295159e-5,3.543443058832635,71.77886074654623
40,744,65,6,COPD: 1,0.042729052812662684,0.008561410482842726,4.990889398223896,79.96349106922968
40,744,65,7,NHW: 1,0.12760308954134547,0.0344675186242823,3.702125787826494,72.98849209045657
40,744,65,8,CurrentSmoker: 1,0.07048743311194927,0.022269254773642357,3.1652353807266786,68.40677296579382
40,744,65,9,Site: UIA,0.04211357368816387,0.010963824378328976,3.8411390254850564,73.96605555369815
40,744,66,1,Sex: Female,0.027083435528308986,0.00997129621818837,2.7161399015412693,63.1830451946694
40,744,66,2,Age,0.00018192232323272254,5.919647767324049e-5,3.073195068073446,67.4605751392511
40,744,66,3,BMI,0.0008646123628657499,0.0002530755711896574,3.416419683659632,70.72959142628488
40,744,66,4,SmokingPackYears,4.133610231369956e-5,8.193987337456053e-6,5.044687111578204,80.17716504746406
40,744,66,5,PercentEmphysema,0.0007420975480805465,0.000170214668014406,4.359774376305452,77.06303322862736
40,744,66,6,COPD: 1,0.06217273244163837,0.012117519002948728,5.130813694330415,80.509914029718
40,744,66,7,NHW: 1,0.1169521057919738,0.02941767745107591,3.9755723743478755,74.8463892532196
40,744,66,8,CurrentSmoker: 1,0.04326143474862934,0.013569846737414125,3.1880562533805934,68.63292487578892
40,744,66,9,Site: UIA,0.047629399406165285,0.00990731681570236,4.8074973569711865,79.19915653099768
40,744,67,1,Sex: Female,0.025571825159910393,0.009108364334293323,2.8075101325966445,64.3812505468998
40,744,67,2,Age,0.00017484854394934568,4.93394502187698e-5,3.54378784469774,71.78160646675809
40,744,67,3,BMI,0.000762231208910941,0.00021503214873396556,3.5447313966711165,71.78911776110574
40,744,67,4,SmokingPackYears,4.600389465613171e-5,7.1784763043232544e-6,6.408587659253783,84.3959378700854
40,744,67,5,PercentEmphysema,0.00045407807150613414,8.39219530256356e-5,5.41071859192108,81.51816652425553
40,744,67,6,COPD: 1,0.056216876175012614,0.013874106488323375,4.051927684303522,75.32038876523316
40,744,67,7,NHW: 1,0.09144583886681884,0.03489196679355342,2.620827865848887,61.844117538940324
40,744,67,8,CurrentSmoker: 1,0.06897090064944389,0.014220334417038462,4.850160244248871,79.38212451463309
40,744,67,9,Site: UIA,0.033240624286630716,0.008416002794936532,3.949692638722727,74.68157420159697
40,744,68,1,Sex: Female,0.02767151079403846,0.009008469814664946,3.0717215424301947,67.44496575660145
40,744,68,2,Age,0.0004656432549279259,5.226656310489815e-5,8.909008499246209,88.7754063756409
40,744,68,3,BMI,0.0012172776072779,0.00022679255981888485,5.367361293730316,81.36887112167923
40,744,68,4,SmokingPackYears,6.151096020580334e-5,6.78012244621383e-6,9.072249165669923,88.97737505067569
40,744,68,5,PercentEmphysema,0.000419160431701386,8.667319264237218e-5,4.836102362479143,79.32219119763695
40,744,68,6,COPD: 1,0.04991728744226191,0.009098929808651322,5.486061382163893,81.77198667059818
40,744,68,7,NHW: 1,3.048338092509299,0.4069224206771058,7.491202100481371,86.6510075874773
40,744,68,8,CurrentSmoker: 1,0.04066874292197387,0.013486696204079104,3.0154711210647314,66.83768605792815
40,744,68,9,Site: UIA,0.025310396578251255,0.006404250671702224,3.952124592825136,74.69715398610042
40,744,69,1,Sex: Female,0.03329069942339183,0.011342909470531199,2.934934772236421,65.92769251774547
40,744,69,2,Age,0.00013256608884047169,3.794642357656305e-5,3.493506801055919,71.37546720396399
40,744,69,3,BMI,0.0008418863341686725,0.0001873813045787622,4.492904647351312,77.74268366479741
40,744,69,4,SmokingPackYears,8.297981624020106e-5,9.92279120644817e-6,8.362547847049118,88.04192193228684
40,744,69,5,PercentEmphysema,0.00048713286173376636,9.582933057329409e-5,5.083337834246768,80.32788627065199
40,744,69,6,COPD: 1,0.05265790112951961,0.015412140508921259,3.4166507305743017,70.73157080261726
40,744,69,7,NHW: 1,0.13261163699560907,0.03461764584224116,3.8307526051870817,73.89546903535518
40,744,69,8,CurrentSmoker: 1,0.05413071912469215,0.01568351769710588,3.451439923753906,71.0265853646276
40,744,69,9,Site: UIA,0.03218242000926845,0.008817853114792494,3.6496888290507417,72.60040384702899
40,744,70,1,Sex: Female,0.029715560236394396,0.010282638621566828,2.889876940153174,65.39645041262565
40,744,70,2,Age,0.00015135103115310053,3.248315806493418e-5,4.659369352282441,78.5378680161911
40,744,70,3,BMI,0.00041208696091368877,0.0001492475280083316,2.7610973958019884,63.782516273405854
40,744,70,4,SmokingPackYears,0.00012995206227691054,2.6812104935053594e-5,4.846768375392037,79.3676956984949
40,744,70,5,PercentEmphysema,0.0008348629403336509,0.00015516054162555826,5.380639507874283,81.41484857819312
40,744,70,6,COPD: 1,0.11105759902712639,0.025891323464304408,4.289375132956729,76.68658093537542
40,744,70,7,NHW: 1,0.10702784778690347,0.03020547623072863,3.543325950875819,71.77792802965739
40,744,70,8,CurrentSmoker: 1,0.05240275924629167,0.013113737849306827,3.9960200400880823,74.97510047577344
40,744,70,9,Site: UIA,0.03733423616003808,0.007043237337691097,5.300721013652073,81.13464192089175
40,744,71,1,Sex: Female,0.02552347215794288,0.009576804602934098,2.665134480254835,62.47844124156985
40,744,71,2,Age,0.00010570750210771983,3.81520348666299e-5,2.770691064768817,63.907921286654215
40,744,71,3,BMI,0.0004340527631369709,0.00015021424699919654,2.8895578935285187,65.3926297085236
40,744,71,4,SmokingPackYears,2.7784720654268594e-5,5.607548355461649e-6,4.954878476831463,79.8178703135525
40,744,71,5,PercentEmphysema,0.0003965268683502239,7.896058315639533e-5,5.021833077965403,80.08695262318138
40,744,71,6,COPD: 1,0.04779929295386457,0.011754152024288856,4.066587947398656,75.40936005971082
40,744,71,7,NHW: 1,0.10220442351068212,0.03085697642461804,3.312198256376872,69.80857054450979
40,744,71,8,CurrentSmoker: 1,0.04189957317266143,0.015852369030662783,2.643111139515885,62.165798287878225
40,744,71,9,Site: UIA,0.027435941907625116,0.008689886110878904,3.15722686782718,68.32663467455524
40,744,72,1,Sex: Female,0.025156074632385048,0.010435947654899939,2.4105213502650753,58.515198386853776
40,744,72,2,Age,0.00013859953727247195,5.091378193341076e-5,2.7222400695698434,63.26554695971338
40,744,72,3,BMI,0.000684263221597043,0.00026292917604033776,2.6024621226975033,61.57484901399909
40,744,72,4,SmokingPackYears,0.00010889683546612617,1.4838909872347276e-5,7.338600773434069,86.3734241598204
40,744,72,5,PercentEmphysema,0.0003926553503995676,0.00013448857043444853,2.9196187388351555,65.74895253621466
40,744,72,6,COPD: 1,0.054011276391129966,0.013073196322594226,4.131451487329309,75.79543162816056
40,744,72,7,NHW: 1,0.1175406075966024,0.036257459056492664,3.2418324575217103,69.1532485684201
40,744,72,8,CurrentSmoker: 1,0.05846217421166559,0.01818830876618512,3.2142721438925546,68.88875754033141
40,744,72,9,Site: UIA,0.0336498130194109,0.00816872273799201,4.119348164788184,75.7243146246314
40,744,73,1,Sex: Female,0.04197224753898824,0.014666050949821466,2.8618642934347083,65.05774217547417
40,744,73,2,Age,0.0002279493685377305,6.480076923155239e-5,3.517695410731927,71.57229710823854
40,744,73,3,BMI,0.0008150729088439269,0.00020918613804416224,3.8964001939356665,74.33528512917144
40,744,73,4,SmokingPackYears,7.64599362887951e-5,7.988762699612002e-6,9.57093597141252,89.55170107723104
40,744,73,5,PercentEmphysema,0.0006017702346972551,0.00014586116356907086,4.125637146808401,75.76131966007719
40,744,73,6,COPD: 1,0.06010906795408697,0.013472332980775303,4.46166733258903,77.58685429781434
40,744,73,7,NHW: 1,0.10670271936227023,0.04124339777457639,2.5871466736439652,61.34737894115945
40,744,73,8,CurrentSmoker: 1,0.03038699088869473,0.0089747465412155,3.38583276409489,70.4651685516038
40,744,73,9,Site: UIA,0.04107385992428525,0.01066851104155138,3.8500086623439835,74.02603246634841
40,744,74,1,Sex: Female,0.04388436920019564,0.013701310970356862,3.2029321351176248,68.7786079187945
40,744,74,2,Age,0.000110027080683346,3.2246915547972324e-5,3.4120187563261215,70.69183754790534
40,744,74,3,BMI,0.0005131747826427677,0.00018753231785644144,2.7364605125587476,63.45644326272617
40,744,74,4,SmokingPackYears,9.246907846991593e-5,1.663365149492379e-5,5.559156899381677,82.01166079498088
40,744,74,5,PercentEmphysema,0.0004378831027037267,8.721366473268698e-5,5.0208084254440415,80.0828887449224
40,744,74,6,COPD: 1,0.0721083299276415,0.021416689435653585,3.3669223314971664,70.29928517669931
40,744,74,7,NHW: 1,0.07802328858617304,0.03146113653589491,2.479989510142268,59.677248798417956
40,744,74,8,CurrentSmoker: 1,0.0684732564752584,0.013935639525845716,4.913535281123235,79.6480549586814
40,744,74,9,Site: UIA,0.0391058097981275,0.009221166256116459,4.240874604358029,76.41995830359203
40,744,75,1,Sex: Female,0.043302251145414104,0.011821135483888426,3.663121127782754,72.70087542517906
40,744,75,2,Age,0.0002562652087890286,6.363263658853817e-5,4.027260577714116,75.16922531574546
40,744,75,3,BMI,0.0007772726912992954,0.00021261048528456762,3.655853050986446,72.64660296643561
40,744,75,4,SmokingPackYears,0.0001469437109653714,2.4803001854116246e-5,5.924432527548474,83.12074624278321
40,744,75,5,PercentEmphysema,0.0011264018403387096,0.0003448526861824127,3.26632758122954,69.38457717019396
40,744,75,6,COPD: 1,0.07516363610066874,0.023131358846130344,3.24942588114502,69.22533282563677
40,744,75,7,NHW: 1,0.0969458524718054,0.030939447266675555,3.133406089520688,68.08584743150965
40,744,75,8,CurrentSmoker: 1,0.07487116004030012,0.016310566506631055,4.590347000508,78.2151545430153
40,744,75,9,Site: UIA,0.054960551545154536,0.01680748292656193,3.2700049011084755,69.41900607974571
40,744,76,1,Sex: Female,0.023409847245630624,0.010259494357522504,2.281773977336999,56.17444979510746
40,744,76,2,Age,0.00013500388148222008,3.3506547504149176e-5,4.029179116872674,75.18104876965188
40,744,76,3,BMI,0.00040361568730394414,0.00012795894610442192,3.1542592338527884,68.29683529915377
40,744,76,4,SmokingPackYears,4.121293899395885e-5,7.224934216241128e-6,5.704264946982515,82.46925748901289
40,744,76,5,PercentEmphysema,0.00047473636770832415,0.00010858956660370167,4.371841444407616,77.12634337919133
40,744,76,6,COPD: 1,0.07430785522642804,0.01726422070312177,4.304153457270821,76.76662763241531
40,744,76,7,NHW: 1,0.19467385579252777,0.06843481436540275,2.8446611216490014,64.84642784373848
40,744,76,8,CurrentSmoker: 1,0.07700196047782464,0.02542234742620037,3.028908353225718,66.98480497321674
40,744,76,9,Site: UIA,0.07357540483944716,0.021371070477633328,3.4427571101995187,70.95351289704992
40,744,77,1,Sex: Female,0.029232047383206606,0.012559787292646164,2.3274317233319834,57.034185365129154
40,744,77,2,Age,0.00024548953549058644,4.738928790473197e-5,5.180274833082552,80.6960048989342
40,744,77,3,BMI,0.0007957042727111168,0.0001975773481413034,4.027305155153944,75.1695001626522
40,744,77,4,SmokingPackYears,8.018359000507457e-5,1.2689227298238941e-5,6.3190285838920035,84.17478277358761
40,744,77,5,PercentEmphysema,0.0003794709796465818,8.534596897209079e-5,4.446267166650526,77.50922374839381
40,744,77,6,COPD: 1,0.03341769893506291,0.008050014358532556,4.151259543983553,75.91092560210295
40,744,77,7,NHW: 1,0.12454852321733244,0.0255268847972603,4.87911173676389,79.50446610055998
40,744,77,8,CurrentSmoker: 1,0.05196183438398248,0.014987843743338072,3.4669319532423692,71.1560534361001
40,744,77,9,Site: UIA,0.026601709248982426,0.007513018492835444,3.5407485386000737,71.75738437513057
40,744,78,1,Sex: Female,0.05244798384927046,0.027074626930638234,1.937163676664338,48.37813592902326
40,744,78,2,Age,0.00014686599791705158,3.329167085844521e-5,4.411493749938826,77.3319411364038
40,744,78,3,BMI,0.0005726401514605482,0.0001537355600019778,3.7248386219374443,73.15319933297249
40,744,78,4,SmokingPackYears,5.4372436137593475e-5,8.93388462239642e-6,6.086091150235679,83.56909261930335
40,744,78,5,PercentEmphysema,0.0003726564589207799,9.847843906049929e-5,3.7841426252891965,73.5739347318185
40,744,78,6,COPD: 1,0.044453831300460496,0.006655877753518065,6.678883378974884,85.02743732361013
40,744,78,7,NHW: 1,0.11932534029075671,0.03805821319817489,3.1353374282027264,68.10550625253656
40,744,78,8,CurrentSmoker: 1,0.052237158672203216,0.014122566498011632,3.698843172702205,72.96452016727582
40,744,78,9,Site: UIA,0.037938550879871434,0.008528971958623132,4.448197398692821,77.51898330110379
40,744,79,1,Sex: Female,0.043384622175180146,0.020496665103374136,2.1166673679045584,52.75592116346688
40,744,79,2,Age,0.0001816844729185147,5.894242746577883e-5,3.0824056749952864,67.5578069391684
40,744,79,3,BMI,0.0009625139698101354,0.0002974657578317105,3.2357135047277343,69.09491527791661
40,744,79,4,SmokingPackYears,6.996885989499233e-5,9.855890857396198e-6,7.0991918343419265,85.91388959004378
40,744,79,5,PercentEmphysema,0.00028444824332248393,8.111425666037192e-5,3.5067601557822092,71.48364999097171
40,744,79,6,COPD: 1,0.08890019685593441,0.014584823899046903,6.0953904874877445,83.59416017640314
40,744,79,7,NHW: 1,0.07886845532922786,0.0373645425967372,2.1107833750416343,52.62422417078799
40,744,79,8,CurrentSmoker: 1,0.055666504787321165,0.015990422428686348,3.481240413477576,71.27460671407486
40,744,79,9,Site: UIA,0.04885368919239422,0.010713200971035751,4.560139338791014,78.07084552234053
40,744,80,1,Sex: Female,0.020599196853628744,0.008279759720721109,2.487897903857855,59.80542455342112
40,744,80,2,Age,0.0001509016492198875,3.978615970787956e-5,3.7928176614140967,73.63437714991117
40,744,80,3,BMI,0.0008013436210738316,0.00019510436121703727,4.1072563220788485,75.65284653347713
40,744,80,4,SmokingPackYears,4.539036550443803e-5,5.407941764945238e-6,8.393279269141255,88.08570562310965
40,744,80,5,PercentEmphysema,0.00045850393931493873,8.956449972934727e-5,5.119259759173337,80.4659257970242
40,744,80,6,COPD: 1,0.04643250783280668,0.008864336195046734,5.238125767246115,80.90920217584355
40,744,80,7,NHW: 1,0.09555440389843789,0.031243446476686105,3.0583823065019633,67.30297589434613
40,744,80,8,CurrentSmoker: 1,0.04247695420399244,0.01365288159054542,3.111207983625054,67.85814367720798
40,744,80,9,Site: UIA,0.038277853915627394,0.007420722829012689,5.158237923396498,80.61353479907845
40,744,81,1,Sex: Female,0.029870393469782725,0.009508389737857306,3.1414776101209703,68.16784570489132
40,744,81,2,Age,0.0002737935937827799,6.722260397001499e-5,4.072939422354228,75.44770750796035
40,744,81,3,BMI,0.0014585471781259265,0.0003593684889780295,4.058639593787804,75.36120227253953
40,744,81,4,SmokingPackYears,5.031850037414244e-5,8.536323308726053e-6,5.894633855152317,83.03541789748432
40,744,81,5,PercentEmphysema,0.0002632761574548868,6.338503745618754e-5,4.153601039312571,75.92450525374718
40,744,81,6,COPD: 1,0.038582906321854696,0.00946939832615578,4.074483403584725,75.45701133252373
40,744,81,7,NHW: 1,0.17314893378787483,0.03987114929607682,4.342712383385249,76.97291665398122
40,744,81,8,CurrentSmoker: 1,0.04999545527244516,0.014794210451188502,3.379393272618259,70.40888942691099
40,744,81,9,Site: UIA,0.027442915811949842,0.007133848175567807,3.8468600868093987,74.00477331034402
40,744,82,1,Sex: Female,0.04130832016374926,0.012322752130162798,3.3521992268786733,70.16883746103814
40,744,82,2,Age,0.0001949771749592707,6.597359412479468e-5,2.955382036492581,66.16342700699398
40,744,82,3,BMI,0.0005059836676774758,0.00021905691285619832,2.3098274374460526,56.70672259804448
40,744,82,4,SmokingPackYears,0.00010448113543341145,1.3184636407684433e-5,7.924460880280056,87.38084501762775
40,744,82,5,PercentEmphysema,0.0011466495260944413,0.00014423779373112715,7.949716204283491,87.42093460567591
40,744,82,6,COPD: 1,0.041066651126570375,0.008849028582242735,4.640808959412612,78.45203263599608
40,744,82,7,NHW: 1,0.1311092146598439,0.03254087268560902,4.029062647659909,75.18033132146003
40,744,82,8,CurrentSmoker: 1,0.03977656961524652,0.013238048062841923,3.0047156065927854,66.71898006567231
40,744,82,9,Site: UIA,0.027033209768585666,0.0066957786990324425,4.037351140725729,75.23128494044622
40,744,83,1,Sex: Female,0.025306410943335123,0.010785262101633284,2.3463881271371982,57.381304975315885
40,744,83,2,Age,0.00011542106310236852,4.50636998201244e-5,2.5612868797520294,60.9571263607607
40,744,83,3,BMI,0.000523786487126952,0.00018914210643395665,2.7692748960149927,63.88946429843395
40,744,83,4,SmokingPackYears,6.805197244830713e-5,1.466923082579886e-5,4.639096163694128,78.44407693407898
40,744,83,5,PercentEmphysema,0.0003918600547972137,7.347929028851227e-5,5.33293194937781,81.24858877832354
40,744,83,6,COPD: 1,0.0429435642060803,0.010938717679996678,3.925831661659024,74.5276902785636
40,744,83,7,NHW: 1,0.08372987684476584,0.027509477143395394,3.0436738731280504,67.14496882110835
40,744,83,8,CurrentSmoker: 1,0.04065531765410019,0.010914691110559512,3.7248253058456093,73.15310335680346
40,744,83,9,Site: UIA,0.032663945288472496,0.008373214458454176,3.9010042619286693,74.36557530174046
40,744,84,1,Sex: Female,0.0512516669677599,0.014827096221774616,3.4566219980749358,71.07002152515025
40,744,84,2,Age,0.0003844671612494967,6.053139876609491e-5,6.351532743116552,84.2557687971656
40,744,84,3,BMI,0.0012621425138067389,0.0002091622691939017,6.034274339587905,83.42799906461839
40,744,84,4,SmokingPackYears,4.583389519443599e-5,9.519420034293764e-6,4.8147781093090884,79.23061089634517
40,744,84,5,PercentEmphysema,0.00047198912945117084,9.361080874256723e-5,5.042036659988232,80.1667447613851
40,744,84,6,COPD: 1,0.06633778200891102,0.013057117928482836,5.0805838143041955,80.31722265491345
40,744,84,7,NHW: 1,0.18663502614963318,0.047754149770442074,3.9082472842004794,74.41308271248316
40,744,84,8,CurrentSmoker: 1,0.07920632723748282,0.01612664025455016,4.911520687958213,79.63970705749558
40,744,84,9,Site: UIA,0.030647454137888993,0.007531102031028939,4.069451457650983,75.42666350965071
40,744,85,1,Sex: Female,0.028804289121756584,0.011251730052780856,2.559987574056456,60.93731039422824
40,744,85,2,Age,0.00014090325066530498,4.1613290470750944e-5,3.386015599135155,70.4667633470024
40,744,85,3,BMI,0.0004926285185463278,0.0001696287208809577,2.904157479864777,65.56660556690741
40,744,85,4,SmokingPackYears,3.0410130168272034e-5,5.013907709386757e-6,6.06515554950082,83.51237669275766
40,744,85,5,PercentEmphysema,0.00023041359839433024,0.00010034372593494292,2.296243200533705,56.45060593897132
40,744,85,6,COPD: 1,0.04848593610255403,0.009337508140692567,5.1925990716146035,80.74182146150065
40,744,85,7,NHW: 1,0.11785549354464948,0.033120891039746914,3.558343083319115,71.89703250684782
40,744,85,8,CurrentSmoker: 1,0.05455739724560876,0.01374967537797177,3.9679043865293484,74.79777982063017
40,744,85,9,Site: UIA,0.038105310859679956,0.0064055014749077495,5.948841165512141,83.19000336069809
40,744,86,1,Sex: Female,0.03324700782309276,0.011165830969467874,2.977566820956202,66.41553119943536
40,744,86,2,Age,0.0008070298339399517,0.00020698377514130308,3.8990004573499104,74.35240105922726
40,744,86,3,BMI,0.0011416615368107738,0.00023616325581061475,4.83420476607208,79.31407442609166
40,744,86,4,SmokingPackYears,0.00010945546525366525,2.14411286377184e-5,5.1049302069442115,80.41109360046285
40,744,86,5,PercentEmphysema,0.0003546694987423323,6.161647778847445e-5,5.756082000660452,82.62707168026341
40,744,86,6,COPD: 1,0.048372372730494786,0.012283622646106218,3.9379565885499037,74.60611925211101
40,744,86,7,NHW: 1,4.514806846044931,1.0006289913879034,4.511968856491709,77.83672645343674
40,744,86,8,CurrentSmoker: 1,0.05209759376751448,0.012967536557056628,4.017539764648991,75.10914493493833
40,744,86,9,Site: UIA,0.04822698963537138,0.012542767849584482,3.8450037674076096,73.99222314223574
40,744,87,1,Sex: Female,0.03031195042702342,0.012490208937038984,2.4268569549012993,58.79443994503293
40,744,87,2,Age,0.0001700736439243852,4.0510983048029105e-5,4.1982107351665325,76.18032864278472
40,744,87,3,BMI,0.0005519052087861528,0.00018740280475642706,2.9450210710745774,66.04438556240548
40,744,87,4,SmokingPackYears,5.4172636748239736e-5,7.708788689807898e-6,7.027386393385458,85.7699585020506
40,744,87,5,PercentEmphysema,0.0002817346337642833,5.695383395877587e-5,4.946719372188491,79.7845819671475
40,744,87,6,COPD: 1,0.043674067650926206,0.009253817392310133,4.719573101498534,78.8116429496031
40,744,87,7,NHW: 1,0.0950178153532445,0.03712158127449003,2.5596381428541353,60.9319777175634
40,744,87,8,CurrentSmoker: 1,0.057648809734519635,0.014600735890431461,3.9483496014950568,74.67296209987721
40,744,87,9,Site: UIA,0.033300274276298704,0.010263880221882966,3.2444137652056098,69.17779073913447
40,744,88,1,Sex: Female,0.024211654575965975,0.009472532256021494,2.555985445240909,60.8761465421511
40,744,88,2,Age,0.00016679707946293872,5.1386729811645e-5,3.245917381283524,69.19206860389734
40,744,88,3,BMI,0.000661828483751077,0.00020393464813543282,3.2452969115456893,69.18617842200102
40,744,88,4,SmokingPackYears,5.643198202938721e-5,7.087456108786608e-6,7.962233721550131,87.44071029598821
40,744,88,5,PercentEmphysema,0.000771443724830977,0.0001110819788926327,6.9448143841281675,85.60076706606556
40,744,88,6,COPD: 1,0.04847730499047667,0.011207503770390065,4.325432851385913,76.88092650242876
40,744,88,7,NHW: 1,0.10988541432984024,0.029317564916394718,3.748108502298943,73.3198758950911
40,744,88,8,CurrentSmoker: 1,0.04313588581247047,0.01030060733237574,4.187703153860694,76.1205614806272
40,744,88,9,Site: UIA,0.04860207655063175,0.015064567292671315,3.226251083512762,69.00427232367812
40,744,89,1,Sex: Female,0.036084547832861254,0.013734272859926532,2.627335877252571,61.938631118389445
40,744,89,2,Age,0.00023594338586449347,6.028797785023557e-5,3.913605900841664,74.44811702208087
40,744,89,3,BMI,0.0008177387777800659,0.0002216226147425203,3.6897803896507106,72.89811602867064
40,744,89,4,SmokingPackYears,0.00011083009684876,1.3759694142591749e-5,8.054691892147266,87.58487582901928
